Dates,HCLTECH.NS Y,COFORGE.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of COFORGE.NS X,Effective Margin of HCLTECH.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HCLTECH.NS X,Effective Investment of HCLTECH.NS Y,Multiplier X,Multiplier Y
2023-11-09,1267.5,5128.10009765625,1.2482353805192212,60.89591163771775,1206.6040883622825,,0.0103937026122236,,,,,,,,,,,,,,,
2023-11-10,1255.449951171875,5139.0,0.957991442396032,46.63349015339645,1208.8164610184783,,0.004907765931608,,,,,,,,,,,,,,,
2023-11-13,1261.0,5085.2001953125,1.20303398950187,58.2723631292638,1202.7276368707362,,0.0076834317093756,,,,,,,,,,,,,,,
2023-11-15,1276.6500244140625,5343.25,0.7830069378356834,37.52648672375062,1239.123537690312,,0.0092184910086514,,,,,,,,,,,,,,,
2023-11-16,1311.050048828125,5701.10009765625,0.4550130224480191,21.54980584223722,1289.5002429858878,,0.0045134743313742,,,,,,,,,,,,,,,
2023-11-17,1309.1500244140625,5674.9501953125,0.4633162755731475,21.750921572412157,1287.3991028416503,,0.0087788120158683,,,,,,,,,,,,,,,
2023-11-20,1325.4000244140625,5708.4501953125,0.6819890618243339,31.71608599354795,1293.6839384205146,,0.0175181220355879,,,,,,,,,,,,,,,
2023-11-21,1326.5999755859375,5625.39990234375,0.9298964974076024,42.97097307627291,1283.6290025096646,,0.0142902178638783,,,,,,,,,,,,,,,
2023-11-22,1329.699951171875,5634.4501953125,0.9410598048004446,43.10663108453173,1286.5933200873433,,0.0131200587939231,,,,,,,,,,,,,,,
2023-11-23,1329.0,5619.64990234375,0.9479605428275644,43.13850443509364,1285.8614955649064,,0.0139511952394134,,,,,,,,,,,,,,,
2023-11-24,1309.1500244140625,5618.5498046875,0.4952753392311391,22.4191610268349,1286.7308633872276,,0.0147368837588932,,,,,,,,,,,,,,,
2023-11-28,1316.6500244140625,5566.2998046875,0.8011021864365605,36.03138647339347,1280.618637940669,,0.013909753945719,,,,,,,,,,,,,,,
2023-11-29,1333.949951171875,5694.75,0.7551598853232536,33.79842977866133,1300.1515213932137,,0.010636865509426,,,,,,,,,,,,,,,
2023-11-30,1340.9000244140625,5760.85009765625,0.6775815811866202,30.2415298891608,1310.6584945249017,,0.0053685566630554,,,,,,,,,,,,,,,
2023-12-01,1336.699951171875,5714.0,0.7140987204852908,31.79418520470449,1304.9057659671705,,0.0064073308258719,,,,,,,,,,,,,,,
2023-12-04,1337.949951171875,5675.9501953125,0.8469732589153987,37.614464567661344,1300.3354866042137,,0.0069480797275715,,,,,,,,,,,,,,,
2023-12-05,1317.550048828125,5605.85009765625,0.6001566599224116,26.58058969406284,1290.9694591340622,,0.00639690387391,,,,,,,,,,,,,,,
2023-12-06,1329.550048828125,5701.75,0.5398735557136777,23.847829588011564,1305.7022192401134,,0.0065617391939638,,,,,,,,,,,,,,,
2023-12-07,1328.0,5700.64990234375,0.4919162989695127,21.67346605564217,1306.3265339443578,,0.0088910328865456,,,,,,,,,,,,,,,
2023-12-08,1364.0999755859375,5783.0,1.013125476825123,44.48314419787539,1319.616831388062,,0.0117395773501296,,,,,,,,,,,,,,,
2023-12-11,1375.300048828125,5864.75,0.9633664749724788,42.01969425127368,1333.280354576851,,0.0123402136979575,,,,,,,,,,,,,,,
2023-12-12,1375.300048828125,5856.64990234375,0.9613399451559882,41.71356659883008,1333.586482229295,,0.0138549249483323,,,,,,,,,,,,,,,
2023-12-13,1369.199951171875,5830.4501953125,0.8848750756077612,38.21187121743242,1330.9880799544426,,0.0154899906210391,,,,,,,,,,,,,,,
2023-12-14,1414.5999755859375,6156.7001953125,0.7757243669818457,33.25973779643891,1381.3402377894986,,0.0161194414890191,,,,,,,,,,,,,,,
2023-12-15,1491.300048828125,6439.85009765625,1.522216857650128,64.94716200936296,1426.352886818762,,0.0241915538095947,,,,,,,,,,,,,,,
2023-12-18,1504.300048828125,6441.10009765625,1.7689964119687938,75.488168610417,1428.811880217708,,0.0048754729756489,,,,,,,,,,,,,,,
2023-12-19,1488.300048828125,6273.39990234375,1.9368425345966516,82.90299336725866,1405.3970554608663,,0.0031189317222003,,,,,,,,,,,,,,,
2023-12-20,1439.949951171875,6039.0498046875,1.606323118929807,68.92555831141908,1371.024392860456,,0.0025904140053491,,,,,,,,,,,,,,,
2023-12-21,1422.050048828125,6127.89990234375,0.8462727452668161,36.26053318049048,1385.7895156476343,,0.001539459562505,,,,,,,,,,,,,,,
2023-12-22,1462.699951171875,6290.2001953125,1.17722946904074,50.39410803233977,1412.3058431395352,,0.0039143952144244,,,,,,,,,,,,,,,
2023-12-26,1458.1500244140625,6276.0498046875,1.0918909880934162,46.76353611644777,1411.3864882976147,,0.0040778114024798,,,,,,,,,,,,,,,
2023-12-27,1472.050048828125,6299.39990234375,1.2990064393058898,55.69417779097739,1416.3558710371476,,0.0047868330869154,,,,,,,,,,,,,,,
2023-12-28,1472.449951171875,6272.35009765625,1.3751186481646107,59.07074096251495,1413.37921020936,,0.0047343233930402,,,,,,,,,,,,,,,
2023-12-29,1466.0999755859375,6274.39990234375,1.189091668587832,51.126556838369424,1414.973418747568,,0.0040818252216006,,,,,,,,,,,,,,,
2024-01-01,1483.75,6192.5498046875,1.8538362698025,79.984618251146,1403.765381748854,,0.0351756665937832,,,,,,,,,,,,,,,
2024-01-02,1469.550048828125,6038.2998046875,2.042385208945087,88.50245708046668,1381.0475917476583,1.0,0.0400293757403905,,,,,,,,,,,,,,,
2024-01-03,1437.75,5928.2001953125,1.673322158629758,72.63352580280775,1365.1164741971922,,0.0311724820250837,,,,,,,,,,,,,,,
2024-01-04,1419.949951171875,5954.0498046875,1.1395079738178742,49.43544207430932,1370.5145090975657,,0.025896710192928,,,,,,,,,,,,,,,
2024-01-05,1432.800048828125,6076.35009765625,0.9494044655131412,41.04383745528821,1391.7562113728368,,0.0115104398050289,,,,,,,,,,,,,,,
2024-01-08,1447.9000244140625,6060.5,1.3264802859681906,57.379319746466535,1390.520704667596,,0.0136619529180372,,,,,,,,,,,,,,,
2024-01-09,1460.4000244140625,6067.85009765625,1.5579895466664886,67.5376581611772,1392.8623662528853,,0.0125963032440365,,,,,,,,,,,,,,,
2024-01-10,1492.0999755859375,6152.25,1.937940723222306,84.28482555012715,1407.8151500358103,,0.0151973277933654,,,,,,,,,,,,,,,
2024-01-11,1484.800048828125,6238.10009765625,1.424458093233016,62.04473821710508,1422.75531061102,,0.0106084450457416,,,,,,,,,,,,,,,
2024-01-12,1540.800048828125,6592.7001953125,1.348525123415666,58.68588928000327,1482.1141595481215,,0.0124590408775899,,,,,,,,,,,,,,,
2024-01-15,1588.199951171875,6614.0498046875,2.2968868503223128,100.49190657493546,1487.7080445969395,,0.0210511974366716,,,,,,,,,,,,,,,
2024-01-16,1555.449951171875,6597.0,1.56074652797641,68.3163739019435,1487.1335772699315,,0.0167054686949885,,,,,,,,,,,,,,,
2024-01-17,1575.9000244140625,6626.9501953125,1.8569532604775916,81.34893104882053,1494.551093365242,,0.0082011537461028,,,,,,,,,,,,,,,
2024-01-18,1567.550048828125,6486.60009765625,2.1379290600104017,93.7982494111718,1473.7517994169532,,0.0111154093055081,,,,,,,,,,,,,,,
2024-01-19,1567.949951171875,6415.35009765625,2.357178134389069,103.5204786424847,1464.4294725293903,,0.0257871342040893,,,,,,,,,,,,,,,
2024-01-23,1523.6500244140625,6201.60009765625,2.1231587840361708,93.4141898134876,1430.235834600575,,0.0330237996650904,,,,,,,,,,,,,,,
2024-01-24,1576.4000244140625,6369.2001953125,2.6159372921845385,115.47861730745672,1460.9214071066058,,0.0091418758087171,,,,,,,,,,,,,,,
2024-01-25,1550.25,6205.0498046875,2.6017636418079344,115.5293418138092,1434.7206581861908,,0.0120780384440392,,,,,,,,,,,,,,,
2024-01-29,1574.550048828125,6254.75,2.893038027407499,129.39413680789744,1445.1559120202276,,0.0091317824324186,,,,,,,,,,,,,,,
2024-01-30,1559.300048828125,6244.7998046875,2.5422367533092314,113.91397612391938,1445.3860727042056,,0.0060492911087301,,,,,,,,,,,,,,,
2024-01-31,1576.0,6250.10009765625,2.8360164014067237,127.5202076704736,1448.4797923295264,,0.0173927571524582,,,,,,,,,,,,,,,
2024-02-01,1577.4000244140625,6169.75,3.107079974538717,140.91441076418914,1436.4856136498734,,0.0353242628711311,,,,,,,,,,,,,,,
2024-02-02,1583.75,6425.35009765625,2.215217350088093,100.77509404298962,1482.9749059570104,,0.014040129589673,,,,,,,,,,,,,,,
2024-02-05,1555.3499755859375,6366.2998046875,1.7854165583543269,81.51255786148135,1473.837417724456,,0.0099458202417288,,,,,,,,,,,,,,,
2024-02-06,1623.75,6560.7998046875,2.476087354302176,113.6099433709894,1510.1400566290106,,0.0178600863159042,,,,,,,,,,,,,,,
2024-02-07,1615.3499755859375,6583.5,2.157392824152323,99.4451817340157,1515.9047938519218,,0.014145340760148,,,,,,,,,,,,,,,
2024-02-08,1633.800048828125,6608.35009765625,2.406517184974756,111.58331192848571,1522.2167368996393,,0.018377419879376,,,,,,,,,,,,,,,
2024-02-09,1630.5999755859375,6500.75,2.68773467867946,125.64382995536609,1504.9561456305714,,0.0261272586691393,,,,,,,,,,,,,,,
2024-02-12,1666.949951171875,6666.2001953125,2.763055926022886,130.05251869888707,1536.897432472988,,0.0296975879307435,,,,,,,,,,,,,,,
2024-02-13,1665.5999755859375,6661.89990234375,2.6854084318875624,127.3499697203638,1538.2500058655737,,0.0278669176034202,,,,,,,,,,,,,,,
2024-02-14,1671.5,6472.14990234375,3.440703173550833,165.33390514093185,1506.1660948590682,,0.0670620201048495,,,,,,,,,,,,,,,
2024-02-15,1662.550048828125,6644.7998046875,2.545061371860045,122.9674920738953,1539.5825567542297,,0.0238205842612239,,,,,,,,,,,,,,,
2024-02-16,1667.449951171875,6665.39990234375,2.513191461507473,122.17331326807653,1545.2766379037985,,0.0230722522176705,,,,,,,,,,,,,,,
2024-02-19,1675.25,6754.89990234375,2.287050950632374,111.66362149666884,1563.5863785033312,,0.0171773152611564,,,,,,,,,,,,,,,
2024-02-20,1663.050048828125,6653.4501953125,2.371993996949107,116.44196999344445,1546.6080788346806,,0.0221494549556504,,,,,,,,,,,,,,,
2024-02-21,1636.300048828125,6546.0,2.191656122100471,108.14820160149816,1528.1518472266268,,0.0210056737126667,,,,,,,,,,,,,,,
2024-02-22,1686.4000244140625,6617.7001953125,2.871722505622329,142.84675051741624,1543.5532738966465,,0.0409591229448898,,,,,,,,,,,,,,,
2024-02-23,1665.75,6606.0,2.4505891222366114,122.6558998909261,1543.094100109074,,0.0284520842090946,,,,,,,,,,,,,,,
2024-02-26,1649.800048828125,6593.39990234375,2.13872896528194,107.5660677282849,1542.23398109984,,0.0216850839184725,,,,,,,,,,,,,,,
2024-02-27,1658.800048828125,6561.5498046875,2.3894340356905723,120.8934327379934,1537.9066160901316,,0.0272034914937142,,,,,,,,,,,,,,,
2024-02-28,1651.9000244140625,6464.64990234375,2.563787555920951,130.62606055639617,1521.2739638576663,,0.0331013651359599,,,,,,,,,,,,,,,
2024-02-29,1663.8499755859375,6554.0498046875,2.4202418931453016,123.9554043794808,1539.8945712064567,,0.0280618190347472,,,,,,,,,,,,,,,
2024-03-01,1644.0999755859375,6504.7001953125,2.178565028240476,112.07551715809676,1532.0244584278407,,0.0231402835790958,,,,,,,,,,,,,,,
2024-03-04,1637.949951171875,6442.7001953125,2.249404100842128,116.28470440574256,1521.6652467661324,,0.0260586192583551,,,,,,,,,,,,,,,
2024-03-05,1619.3499755859375,6316.4501953125,2.317712202828967,120.48708658090824,1498.8628890050293,,0.0292942063549488,,,,,,,,,,,,,,,
2024-03-06,1644.199951171875,6323.2998046875,2.7205755239534413,142.4430886337002,1501.7568625381748,,0.0538362969916825,,,,,,,,,,,,,,,
2024-03-07,1637.6500244140625,6253.7001953125,2.802270192266282,147.9329710662155,1489.717053347847,,0.0445739569668365,,,,,,,,,,,,,,,
2024-03-11,1638.6500244140625,6247.64990234375,2.803446811666696,148.78635392166984,1489.8636704923929,,0.0498879554323397,,,,,,,,,,,,,,,
2024-03-12,1635.5999755859375,6263.64990234375,2.6513192595203576,141.38697568733824,1494.2129998985993,,0.0466359526084828,,,,,,,,,,,,,,,
2024-03-13,1631.5,6173.60009765625,2.8608282775677782,153.5913716632126,1477.9086283367874,,0.0499278468197818,,,,,,,,,,,,,,,
2024-03-14,1679.25,6087.60009765625,3.9776079632459433,216.478840948794,1462.771159051206,,0.2007848723248284,,,,,,,,,,,,,,,
2024-03-15,1647.300048828125,6116.39990234375,3.234457102944578,177.55780535803183,1469.7422434700932,,0.100937760150891,,,,,,,,,,,,,,,
2024-03-18,1643.4000244140625,5697.14990234375,4.545105886651844,254.9330240562722,1388.4670003577903,0.0,0.4322834708732805,,,,,,,,,,,,,,,
2024-03-19,1599.1500244140625,5557.5498046875,4.154424402099404,237.24113512388976,1361.9088892901727,,0.3341501489092072,,,,,,,,,,,,,,,
2024-03-20,1587.0999755859375,5529.75,3.959757066987896,229.75836660969912,1357.3416089762384,,0.3002390117070354,,,,,,,,,,,,,,,
2024-03-21,1595.800048828125,5706.75,3.4475760221587928,202.310690331678,1393.489358496447,,0.1903181865054744,,,,,,,,,,,,,,,
2024-03-22,1557.8499755859375,5540.10009765625,3.316051187165401,196.7813493448216,1361.068626241116,,0.1807559485584424,,,,,,,,,,,,,,,
2024-03-26,1562.25,5547.2998046875,3.316472296750672,198.9441100005756,1363.3058899994244,,0.1929302252191236,,,,,,,,,,,,,,,
2024-03-27,1546.199951171875,5549.25,3.003868004031891,181.7744030027643,1364.4255481691107,,0.1553892471503,,,,,,,,,,,,,,,
2024-03-28,1543.550048828125,5502.4501953125,3.0738611358961543,187.78962116806812,1355.7604276600568,,0.1868982866891566,,,,,,,,,,,,,,,
2024-04-01,1556.699951171875,5484.0498046875,3.299126880723678,203.82589909541912,1352.874052076456,,0.2423889592589216,,,,,,,,,,,,,,,
2024-04-02,1528.300048828125,5556.25,2.576266332939205,160.21270710147292,1368.087341726652,,0.1211138576986797,,,,,,,,,,,,,,,
2024-04-03,1535.8499755859375,5662.60009765625,2.3301889502310984,145.6404603664514,1390.209515219486,,0.1009793914325869,,,,,,,,,,,,,,,
2024-04-04,1539.6500244140625,5819.4501953125,1.86822783587062,117.1080986059942,1422.5419258080683,,0.0698469287588237,,,,,,,,,,,,,,,
2024-04-05,1545.25,5782.89990234375,2.0566091989821578,129.46243641053024,1415.7875635894698,,0.0835315919030434,,,,,,,,,,,,,,,
2024-04-08,1540.050048828125,5682.2001953125,2.27564783958422,144.03297303618638,1396.0170757919386,,0.0977648580426102,,,,,,,,,,,,,,,
2024-04-09,1540.5,5711.64990234375,2.168782107070882,137.86465828581822,1402.6353417141818,,0.0933398659159771,,,,,,,,,,,,,,,
2024-04-10,1539.1500244140625,5702.4501953125,2.1574501318336377,137.7593029149525,1401.39072149911,,0.1442092054913215,,,,,,,,,,,,,,,
2024-04-12,1521.5,5616.25,2.136857235860262,137.10413864956672,1384.3958613504333,,0.0949635299143493,,,,,,,,,,,,,,,
2024-04-15,1505.050048828125,5396.2001953125,2.556287144820993,165.1036090825853,1339.9464397455397,,0.1425470949643742,,,,,,,,,,,,,,,
2024-04-16,1477.300048828125,5209.89990234375,2.69025306567028,175.040949209877,1302.259099618248,,0.1695844070303718,,,,,,,,,,,,,,,
2024-04-18,1466.8499755859375,5206.89990234375,2.5166444317725314,164.76790410600142,1302.082071479936,,0.1590570752462551,,,,,,,,,,,,,,,
2024-04-19,1447.5,5118.14990234375,2.477122632448836,163.21667877202344,1284.2833212279766,,0.1540153487866477,,,,,,,,,,,,,,,
2024-04-22,1465.9000244140625,5100.0498046875,2.7849355546017494,184.9016537750133,1280.9983706390492,,0.2143572886132532,,,,,,,,,,,,,,,
2024-04-23,1486.6500244140625,5217.14990234375,2.707429342117188,181.05594695076684,1305.5940774632957,,0.2105880432025894,,,,,,,,,,,,,,,
2024-04-24,1479.25,5192.64990234375,2.64622379761678,178.22523608481652,1301.0247639151837,,0.2031337343718934,,,,,,,,,,,,,,,
2024-04-25,1504.1500244140625,5210.5,2.9283023011791647,198.9072176819473,1305.2428067321152,,0.268988459062991,,,,,,,,,,,,,,,
2024-04-26,1473.8499755859375,5251.0,2.339941474048832,159.7929396944121,1314.0570358915254,,0.2414503641759766,,,,,,,,,,,,,,,
2024-04-29,1387.4000244140625,5184.2001953125,1.2715865412829277,86.96584581143657,1300.434178602626,,0.0737013868417961,,,,,,,,,,,,,,,
2024-04-30,1366.5999755859375,5103.25,1.2079464006020064,82.73985008737782,1283.8601254985597,,0.0737312409995208,,,,,,,,,,,,,,,
2024-05-02,1360.699951171875,4985.7001953125,1.470205895383069,100.93104185712946,1259.7689093147455,,0.0861303992778265,,,,,,,,,,,,,,,
2024-05-03,1348.050048828125,4482.5498046875,2.7767315583922687,192.15915068738516,1155.89089814074,,0.2001690038138934,,,,,,,,,,,,,,,
2024-05-06,1358.800048828125,4413.0498046875,3.1024550632763845,216.80195142171877,1141.9980974064065,,0.2795002210562913,,,,,,,,,,,,,,,
2024-05-07,1330.949951171875,4419.14990234375,2.6604357685107693,187.25012098390903,1143.699830187966,,0.2036160962369995,,,,,,,,,,,,,,,
2024-05-08,1313.6500244140625,4409.5498046875,2.4236409398474352,171.60463477581766,1142.0453896382448,,0.1650938399619346,,,,,,,,,,,,,,,
2024-05-09,1320.050048828125,4301.7998046875,2.80324194004574,199.97931949680333,1120.0707293313217,,0.2044335120557276,,,,,,,,,,,,,,,
2024-05-10,1316.199951171875,4465.2998046875,2.2646409144585404,162.1694102418803,1154.030540929995,,0.1486609204782863,,,,,,,,,,,,,,,
2024-05-13,1312.9000244140625,4534.85009765625,2.008377432839377,144.307976277536,1168.5920481365265,,0.1163401416230023,,,,,,,,,,,,,,,
2024-05-14,1321.050048828125,4559.35009765625,2.042640765175887,147.2404712264347,1173.8095776016903,,0.1383346213271328,,,,,,,,,,,,,,,
2024-05-15,1332.9000244140625,4614.9501953125,2.0365977455193427,147.36286934173472,1185.5371550723278,,0.1491586406144184,,,,,,,,,,,,,,,
2024-05-16,1348.1500244140625,4680.9501953125,2.046353119322508,148.67800231932802,1199.4720220947345,,0.1512312548897523,,,,,,,,,,,,,,,
2024-05-17,1333.199951171875,4712.60009765625,1.7426570853500851,126.97126725833868,1206.2286839135363,,0.1266923144047143,,,,,,,,,,,,,,,
2024-05-21,1341.9000244140625,4790.14990234375,1.6341470456094649,119.37170367342289,1222.5283207406396,,0.1208786233156176,,,,,,,,,,,,,,,
